,post_id,username,username_count,level,rank
8394,3196,Hariz Arthur Maloy,1,9,God of Wisdom 
8395,3197,Lok Yang Teng,1,6,Master 
8396,3198,Izah Alep,1,3,Wonderkid 
8397,3198,Gabriel Lee,1,6,Master 
8398,3198,Yong Kah Hwee,1,6,Master 
8399,3198,Nigel Neo,1,2,Rookie 
8400,3198,Nicholes Wong,1,6,Master 
8401,3198,Yixiong Chang,1,5,Genius 
8402,3198,Dwivid Sharma,1,3,Wonderkid 
8403,3198,Good Day Every Day,1,6,Master 
8404,3198,Jonathan Chia Guangrong,1,6,Master 
8405,3199,Leong Wen Fong,1,6,Master 
8406,3199,Gabriel Tham,1,8,Wizard 
8407,3200,Good Day Every Day,1,6,Master 
8408,3200,Nicholes Wong,1,6,Master 
8409,3201,Gabriel Lee,1,6,Master 
8410,3201,Good Day Every Day,1,6,Master 
8411,3201,Yong Kah Hwee,1,6,Master 
8412,3202,Jonathan Chia Guangrong,1,6,Master 
8413,3202,Gabriel Lee,1,6,Master 
8414,3202,Yong Kah Hwee,1,6,Master 
8415,3203,Png Cheng Xi Damien,1,4,Prodigy 
8416,3203,Teo See Hwa,1,3,Wonderkid 
8417,3204,Nicholes Wong,1,6,Master 
8418,3204,Hariz Arthur Maloy,1,9,God of Wisdom 
8419,3205,Goh Kah Kiat,1,4,Prodigy 
8420,3205,Lee Jiahui,1,5,Genius 
8421,3205,Jonathan Chia Guangrong,1,6,Master 
8422,3205,Kenneth Lou,1,8,Wizard 
8423,3206,Nicholas Chan,1,5,Genius 
8424,3206,Yong Kah Hwee,1,6,Master 
8425,3206,Good Day Every Day,1,6,Master 
8426,3206,Zeeeee,1,4,Prodigy 
8427,3206,HC Tang,1,8,Wizard 
8428,3206,Jay Liu,1,6,Master 
8429,3206,Jonathan Chia Guangrong,1,6,Master 
8430,3206,Leong Wen Fong,1,6,Master 
8431,3207,Jonathan Chia Guangrong,1,6,Master 
8432,3207,Yong Kah Hwee,1,6,Master 
8433,3208,Gabriel Lee,1,6,Master 
8434,3208,Kenichi Xi,1,6,Master 
8435,3208,Jeff Yeo,1,6,Master 
8436,3208,Nicholas Chan,1,5,Genius 
8437,3208,Jay Liu,1,6,Master 
8438,3208,Good Day Every Day,1,6,Master 
8439,3208,Zeeeee,1,4,Prodigy 
8440,3208,Isabella Jo,1,4,Prodigy 
8441,3208,Gabriel Tham,1,8,Wizard 
8442,3209,Gabriel Tham,1,8,Wizard 
8443,3210,HC Tang,1,8,Wizard 
8444,3210,Lucas Ong,1,3,Wonderkid 
8445,3210,Zeeeee,1,4,Prodigy 
8446,3210,Gabriel Lee,1,6,Master 
8447,3210,Yong Kah Hwee,1,6,Master 
8448,3210,Jay Liu,1,6,Master 
8449,3210,Good Day Every Day,1,6,Master 
8450,3210,Kenichi Xi,1,6,Master 
8451,3210,Jonathan Chia Guangrong,1,6,Master 
8452,3210,Nicholas Chan,1,5,Genius 
8453,3210,Nicholes Wong,1,6,Master 
8454,3211,Mohd Farik Omar,1,2,Rookie 
8455,3211,Good Day Every Day,1,6,Master 
8456,3211,Jay Liu,1,6,Master 
8457,3212,Charmaine Ng,1,6,Master 
8458,3212,HC Tang,1,8,Wizard 
8459,3212,Jeff Yeo,1,6,Master 
8460,3212,Luke Ho,1,6,Master 
8461,3212,Hariz Arthur Maloy,1,9,God of Wisdom 
8462,3213,Prakash Kumaraswami,1,2,Rookie 
8463,3213,Gabriel Tham,1,8,Wizard 
8464,3214,A.J,1,2,Rookie 
8465,3214,Leong Wen Fong,1,6,Master 
8466,3215,Choon Yuan Chan,1,4,Prodigy 
8467,3215,Brandan Chen,1,6,Master 
8468,3216,Bryan C.,1,2,Rookie
8469,3217,Kenneth Lou,1,8,Wizard 
8470,3217,Phyllis Poon,1,2,Rookie 
8471,3218,Gabriel Tham,1,8,Wizard 
8472,3219,Kenneth Lou,1,8,Wizard 
8473,3219,Ray Light,1,2,Rookie 
8474,3219,Matthew Seah,1,2,Rookie 
8475,3219,Luke Ho,1,6,Master 
8476,3220,Yeap Ming Feng,1,5,Genius 
8477,3220,Gabriel Tham,1,8,Wizard 
8478,3220,Pascal Samsoon,1,3,Wonderkid 
8479,3221,JWjiajing wang,1,3,Wonderkid 
8480,3222,Kyle Lim,1,1,Freshie 
8481,3222,Devanshi Singh,1,3,Wonderkid 
8482,3222,Gabriel Tham,1,8,Wizard 
8483,3223,Zen Rogue Xuan,1,5,Genius 
8484,3223,Hariz Arthur Maloy,1,9,God of Wisdom 
8485,3223,Kenneth Chan,1,4,Prodigy 
8486,3223,Phyllis Poon,1,2,Rookie 
8487,3223,Jefremy Juari,1,3,Wonderkid 
8488,3224,Yong Kah Hwee,1,6,Master 
8489,3224,Gavin Tan,1,3,Wonderkid 
8490,3224,Gabriel Tham,1,8,Wizard 
8491,3225,Elijah Lee,1,9,God of Wisdom 
8492,3225,Hariz Arthur Maloy,1,9,God of Wisdom 
8493,3226,Jefremy Juari,1,3,Wonderkid 
8494,3226,KH Puah,1,1,Freshie 
8495,3226,Jonathan Chia Guangrong,1,6,Master 
8496,3226,HC Tang,1,8,Wizard 
8497,3226,Gabriel Lee,1,6,Master 
8498,3226,Nicholes Wong,1,6,Master 
8499,3226,Yong Kah Hwee,1,6,Master 
8500,3226,Brandan Chen,1,6,Master 
8501,3227,Hariz Arthur Maloy,1,9,God of Wisdom 
8502,3227,Wei Sheng,1,2,Rookie 
8503,3228,Hariz Arthur Maloy,1,9,God of Wisdom 
8504,3229,Siow Nan,1,6,Master 
8505,3229,Gabriel Tham,1,8,Wizard 
8506,3230,Gabriel Tham,1,8,Wizard 
8507,3231,Gabriel Tham,1,8,Wizard 
8508,3232,Elijah Lee,1,9,God of Wisdom 
8509,3232,Siow Nan,1,6,Master 
8510,3233,SWShaun Wq Lim,1,4,Prodigy 
8511,3234,Richard Woon Tian Jun,1,6,Master 
8512,3234,Sandra Teo,1,6,Master 
8513,3234,Yeo Enk Loui,1,6,Master 
8514,3234,Wilson Nid A Break,1,4,Prodigy 
8515,3234,Gabriel Tham,1,8,Wizard 
8516,3235,SWShaun Wq Lim,1,4,Prodigy 
8517,3235,Richard Woon Tian Jun,1,6,Master 
8518,3236,Jeff Yeo,1,6,Master 
8519,3236,Nicholes Wong,1,6,Master 
8520,3237,T@Takingstock @,1,5,Genius 
8521,3237,Gabriel Tham,1,8,Wizard 
8522,3238,Richard Woon Tian Jun,1,6,Master 
8523,3238,William Ng,1,2,Rookie 
8524,3239,Brandan Chen,1,6,Master 
8525,3239,Gabriel Tham,1,8,Wizard 
8526,3239,Kenneth Chan,1,4,Prodigy 
8527,3240,Nicholes Wong,1,6,Master 
8528,3240,Ashley Wong,1,4,Prodigy 
8529,3241,Jonathan Chia Guangrong,1,6,Master 
8530,3242,Hariz Arthur Maloy,1,9,God of Wisdom 
8531,3242,Gavin Tan,1,3,Wonderkid 
8532,3242,KKevin,1,2,Rookie 
8533,3243,Jerry Tay,1,3,Wonderkid 
8534,3243,Zeeeee,1,4,Prodigy 
8535,3243,Cherie Julianne Tan,1,6,Master 
8536,3243,John Ong Zhenxi,1,4,Prodigy 
8537,3243,Ericsson Ting,1,3,Wonderkid 
8538,3243,Amos Chia,1,2,Rookie 
8539,3243,Lok Yang Teng,1,6,Master 
8540,3243,Rave Ong Ci De,1,5,Genius 
8541,3243,Bang Hong,1,4,Prodigy 
8542,3243,Siow Nan,1,6,Master 
8543,3243,Gabriel Tham,1,8,Wizard 
8544,3243,Cassandra Tho,1,5,Genius 
8545,3243,T@Takingstock @,1,5,Genius 
8546,3243,Kelvin Loon,1,1,Freshie 
8547,3243,Luke Lai,1,2,Rookie 
8548,3244,Ng Lip Hong Kyith,1,5,Genius 
8549,3245,Randall Tan,1,4,Prodigy 
8550,3245,Kenneth Lou,1,8,Wizard 
8551,3245,Soon Xiaohui,1,5,Genius 
8552,3245,Junel Seed,1,3,Wonderkid 
8553,3245,Tai Zhi,1,4,Prodigy 
8554,3245,Chris Chin,1,4,Prodigy 
8555,3245,Anthony Ong,1,3,Wonderkid 
8556,3245,Joel Sim,1,3,Wonderkid 
8557,3245,Gabriel Tham,1,8,Wizard 
8558,3245,Hong Min Lin,1,2,Rookie 
8559,3245,Isabella Jo,1,4,Prodigy 
8560,3245,Steph Yeo,1,5,Genius 
8561,3245,Lee Weiyang,1,2,Rookie 
8562,3245,Chong YanTing,1,2,Rookie 
8563,3245,Liwei Kwok,1,2,Rookie 
8564,3245,Grace Cong,1,4,Prodigy 
8565,3245,Eveline Lau,1,5,Genius 
8566,3245,Chin Guo Qiang,1,3,Wonderkid 
8567,3245,Charmaine Ng,1,6,Master 
8568,3245,ASAnandveer Singh,1,1,Freshie 
8569,3246,Teo See Hwa,1,3,Wonderkid 
8570,3247,Gabriel Tham,1,8,Wizard 
8571,3248,Lok Yang Teng,1,6,Master 
8572,3249,Junus Eu,1,8,Wizard 
8573,3250,Kenneth Fong,1,5,Genius 
8574,3250,Lim Chun Long Jimmy,1,5,Genius 
8575,3250,Cedric Jamie Soh,1,7,Grand Master 
8576,3251,Luke Ho,1,6,Master 
8577,3252,Clarence Chua,1,7,Grand Master 
8578,3252,Junus Eu,1,8,Wizard 
8579,3252,Lilian Loke,1,2,Rookie 
8580,3252,Li Yu,1,3,Wonderkid 
8581,3252,Aik Kai,1,6,Master 
8582,3252,Alan Kor,1,5,Genius 
8583,3252,Jonathan Chia Guangrong,1,6,Master 
8584,3252,Zann Chua,1,6,Master 
8585,3252,Hariz Arthur Maloy,1,9,God of Wisdom 
8586,3253,Clarence Chua,1,7,Grand Master 
8587,3253,Hariz Arthur Maloy,1,9,God of Wisdom 
8588,3253,Brandan Chen,1,6,Master 
8589,3253,HC Tang,1,8,Wizard 
8590,3253,Andrew Fong,1,3,Wonderkid 
8591,3254,Hariz Arthur Maloy,1,9,God of Wisdom 
8592,3255,Loh Tat Tian,1,6,Master 
8593,3255,Hariz Arthur Maloy,1,9,God of Wisdom 
8594,3255,Nicholes Wong,1,6,Master 
8595,3255,Gabriel Tham,1,8,Wizard 
8596,3256,Hariz Arthur Maloy,1,9,God of Wisdom 
8597,3256,Ming Ann,1,3,Wonderkid 
8598,3256,Lim Wei Siang,1,2,Rookie 
8599,3256,Zen Rogue Xuan,1,5,Genius 
8600,3256,Leon Heng,1,2,Rookie 
8601,3256,Good Samaritan,1,2,Rookie 
8602,3256,Loh Tat Tian,1,6,Master 
8603,3257,Yixiong Chang,1,5,Genius 
8604,3257,Luke Ho,1,6,Master 
8605,3257,Loh Tat Tian,1,6,Master 
8606,3257,Alan Kor,1,5,Genius 
8607,3258,Good Day Every Day,1,6,Master 
8608,3258,Loh Tat Tian,1,6,Master 
8609,3258,Hariz Arthur Maloy,1,9,God of Wisdom 
8610,3259,Yong Zheng,1,2,Rookie 
8611,3259,Loh Tat Tian,1,6,Master 
8612,3259,Yixiong Chang,1,5,Genius 
8613,3259,Alan Kor,1,5,Genius 
8614,3259,Hariz Arthur Maloy,1,9,God of Wisdom 
8615,3260,Yixiong Chang,1,5,Genius 
8616,3260,Loh Tat Tian,1,6,Master 
8617,3261,Luke Ho,1,6,Master 
8618,3261,Tan Siak Lim,1,3,Wonderkid 
8619,3262,Loh Tat Tian,1,6,Master 
8620,3262,Alan Kor,1,5,Genius 
8621,3262,Tan Siak Lim,1,3,Wonderkid 
8622,3262,Josh Tan Jian Liang,1,4,Prodigy 
8623,3263,Luke Ho,1,6,Master 
8624,3264,Luke Ho,1,6,Master 
8625,3265,Yap Chuen Hwee,1,3,Wonderkid 
8626,3266,Hariz Arthur Maloy,1,9,God of Wisdom 
8627,3267,Luke Ho,1,6,Master 
8628,3267,Gabriel Lee,1,6,Master 
8629,3267,Jeff Yeo,1,6,Master 
8630,3267,Loh Tat Tian,1,6,Master 
8631,3267,Good Day Every Day,1,6,Master 
8632,3267,Jonathan Chia Guangrong,1,6,Master 
8633,3267,Soh Sing Heng,1,4,Prodigy 
8634,3268,Wilfred Ling,1,3,Wonderkid 
8635,3268,Christopher Tan,1,6,Master 
8636,3268,William Seah,1,3,Wonderkid 
8637,3268,Good Day Every Day,1,6,Master 
8638,3268,Charmaine Ng,1,6,Master 
8639,3268,Dwivid Sharma,1,3,Wonderkid 
8640,3268,Kok Koon,1,5,Genius 
8641,3268,Loh Tat Tian,1,6,Master 
8642,3268,Leong Wen Fong,1,6,Master 
8643,3269,Brandan Chen,1,6,Master 
8644,3269,Loh Tat Tian,1,6,Master 
8645,3269,Yixiong Chang,1,5,Genius 
8646,3269,Nicholes Wong,1,6,Master 
8647,3270,Elijah Lee,1,9,God of Wisdom 
8648,3270,Vincent Tan Wen Bin,1,5,Genius 
8649,3271,Hariz Arthur Maloy,1,9,God of Wisdom 
8650,3271,Alan Kor,1,5,Genius 
8651,3271,Zen Rogue Xuan,1,5,Genius 
8652,3273,Loh Tat Tian,1,6,Master
8653,3274,Elijah Lee,1,9,God of Wisdom 
8654,3274,Alan Kor,1,5,Genius 
8655,3275,Guo Hao Teo,1,4,Prodigy 
8656,3275,Christopher Tan,1,6,Master 
8657,3275,TTm,1,2,Rookie 
8658,3276,HC Tang,1,8,Wizard 
8659,3276,Dwivid Sharma,1,3,Wonderkid 
8660,3277,Hariz Arthur Maloy,1,9,God of Wisdom 
8661,3278,Elijah Lee,1,9,God of Wisdom 
8662,3278,Hariz Arthur Maloy,1,9,God of Wisdom 
8663,3280,Elijah Lee,1,9,God of Wisdom 
8664,3281,Jeff Yeo,1,6,Master 
8665,3281,Hariz Arthur Maloy,1,9,God of Wisdom 
8666,3282,Yeo Kee Kuan,1,3,Wonderkid 
8667,3283,Huang Yixuan,1,6,Master
8668,3284,Loh Tat Tian,1,6,Master 
8669,3285,NNinja,1,3,Wonderkid 
8670,3286,Yinghua Liu,1,4,Prodigy 
8671,3287,Elijah Lee,1,9,God of Wisdom 
8672,3288,Hariz Arthur Maloy,1,9,God of Wisdom 
8673,3288,Vincent Tan Wen Bin,1,5,Genius 
8674,3289,Leonard Tan,1,6,Master 
8675,3289,Junus Eu,1,8,Wizard 
8676,3289,Yeo Enk Loui,1,6,Master 
8677,3289,HC Tang,1,8,Wizard 
8678,3289,Richard Woon Tian Jun,1,6,Master 
8679,3289,Zann Chua,1,6,Master 
8680,3289,Lim Chun Long Jimmy,1,5,Genius 
8681,3289,Guo Hao Teo,1,4,Prodigy 
8682,3290,Junus Eu,1,8,Wizard 
8683,3290,Karan Malhotra,1,3,Wonderkid 
8684,3290,Yeo Enk Loui,1,6,Master 
8685,3290,Zann Chua,1,6,Master 
8686,3290,Richard Woon Tian Jun,1,6,Master 
8687,3290,Gabriel Tham,1,8,Wizard 
8688,3290,Billy Ko,1,6,Master 
8689,3290,Hariz Arthur Maloy,1,9,God of Wisdom 
8690,3291,Tee-Ming Chew,1,6,Master 
8691,3292,Hariz Arthur Maloy,1,9,God of Wisdom 
8692,3292,Jefremy Juari,1,3,Wonderkid 
8693,3293,Aik Kai,1,6,Master 
8694,3293,HC Tang,1,8,Wizard 
8695,3293,Isaac Chan,1,8,Wizard 
8696,3293,Hariz Arthur Maloy,1,9,God of Wisdom 
8697,3293,Lim Chun Long Jimmy,1,5,Genius 
8698,3293,Loh Tat Tian,1,6,Master 
8699,3294,NNinja,1,3,Wonderkid
8700,3296,NHNur Huda Ismail,1,1,Freshie 
8701,3297,Elijah Lee,1,9,God of Wisdom 
8702,3297,Clarence Chua,1,7,Grand Master 
8703,3297,Josh Ng,1,4,Prodigy 
8704,3297,Hariz Arthur Maloy,1,9,God of Wisdom 
8705,3297,Vincent Tan Wen Bin,1,5,Genius 
8706,3297,Brandan Chen,1,6,Master 
8707,3297,KLKai Ling,1,1,Freshie 
8708,3297,Caleb Tan,1,2,Rookie 
8709,3297,Kenichi Xi,1,6,Master 
8710,3297,Jonathan Chia Guangrong,1,6,Master 
8711,3300,Jonathan Chia Guangrong,1,6,Master 
8712,3300,Yong Kah Hwee,1,6,Master 
8713,3301,Hariz Arthur Maloy,1,9,God of Wisdom 
8714,3301,Raymond Fong,1,2,Rookie 
8715,3302,Gabriel Tham,1,8,Wizard 
8716,3303,Kenneth Lou,1,8,Wizard 
8717,3303,Brandan Chen,1,6,Master 
8718,3303,Kenichi Xi,1,6,Master 
8719,3303,Gabriel Tham,1,8,Wizard 
8720,3303,Dwivid Sharma,1,3,Wonderkid 
8721,3303,Nicholas Chan,1,5,Genius 
8722,3303,Jonathan Chia Guangrong,1,6,Master 
8723,3303,HC Tang,1,8,Wizard 
8724,3303,Jeff Yeo,1,6,Master 
8725,3304,Zen Rogue Xuan,1,5,Genius 
8726,3305,Thaddeus Tan,1,6,Master 
8727,3305,Ernest Yeam Wee Leong,1,5,Genius 
8728,3306,Gabriel Tham,1,8,Wizard 
8729,3306,T@Takingstock @,1,5,Genius 
8730,3306,Siow Nan,1,6,Master 
8731,3306,Charmaine Ng,1,6,Master 
8732,3306,Jennifer Goh,1,4,Prodigy 
8733,3307,Pascal Samsoon,1,3,Wonderkid 
8734,3307,Gabriel Tham,1,8,Wizard 
8735,3308,Jansen Ng,1,4,Prodigy 
8736,3308,Alex Chua Cheng En,1,4,Prodigy 
8737,3308,NNNicole Ng,1,2,Rookie 
8738,3308,Kenny Tan,1,2,Rookie 
8739,3308,Yong Kah Hwee,1,6,Master 
8740,3308,Ong Kang Yu,1,1,Freshie 
8741,3309,Clarence Chua,1,7,Grand Master 
8742,3310,Siow Nan,1,6,Master 
8743,3310,Charmaine Ng,1,6,Master 
8744,3311,Guo Hao Teo,1,4,Prodigy 
8745,3311,Deryl Heng,1,2,Rookie 
8746,3311,Loh Tat Tian,1,6,Master 
8747,3311,Richard Woon Tian Jun,1,6,Master 
8748,3311,Zann Chua,1,6,Master 
8749,3311,Daniel Lee,1,3,Wonderkid 
8750,3312,Han Jinyuan Larry,1,3,Wonderkid 
8751,3313,Elijah Lee,1,9,God of Wisdom
8752,3313,Hariz Arthur Maloy,1,9,God of Wisdom
8753,3313,SLSamuel Lee,1,3,Wonderkid
8754,3313,Kishor Bhagwat,1,4,Prodigy
8755,3314,Jonathan Chia Guangrong,1,6,Master 
8756,3315,Jonathan Chia Guangrong,1,6,Master 
8757,3315,Vincent Tan Wen Bin,1,5,Genius 
8758,3316,Dhruv Arora,1,5,Genius 
8759,3316,Elijah Lee,1,9,God of Wisdom 
8760,3316,Victor Lye,1,5,Genius 
8761,3316,Adam Wong,1,3,Wonderkid
8762,3316,Cedric Jamie Soh,1,7,Grand Master 
8763,3316,T@Takingstock @,1,5,Genius 
8764,3316,Jack,1,2,Rookie
8765,3316,Vincent Tan Wen Bin,1,5,Genius 
8766,3316,Zen Rogue Xuan,1,5,Genius 
8767,3316,Josh Tan Jian Liang,1,4,Prodigy 
8768,3316,Wei Sheng,1,2,Rookie 
8769,3317,Jonathan Chia Guangrong,1,6,Master 
8770,3317,Cedric Jamie Soh,1,7,Grand Master 
8771,3317,Adam Wong,1,3,Wonderkid
8772,3319,Elijah Lee,1,9,God of Wisdom
8773,3319,Dhruv Arora,1,5,Genius
8774,3319,Adam Wong,1,3,Wonderkid
8775,3321,William Ng,1,2,Rookie 
8776,3322,Chuin Ting Weber,1,5,Genius 
8777,3323,LTLena Teng,1,3,Wonderkid 
8778,3323,Hariz Arthur Maloy,1,9,God of Wisdom 
8779,3324,Gabriel Tham,1,8,Wizard
8780,3325,Elijah Lee,1,9,God of Wisdom
8781,3326,HC Tang,1,8,Wizard 
8782,3327,Elijah Lee,1,9,God of Wisdom
8783,3327,Kishor Bhagwat,1,4,Prodigy
8784,3327,Angeline Teo,1,3,Wonderkid
8785,3327,MIModel Investor,1,2,Rookie
8786,3327,SKShabir Khan,1,4,Prodigy
8787,3327,Harvey Tan,1,5,Genius
8788,3327,Cedric Jamie Soh,1,7,Grand Master
8789,3328,Cedric Jamie Soh,1,7,Grand Master 
8790,3328,Beng Kiong Neo,1,2,Rookie 
8791,3329,Billy Ko,1,6,Master 
8792,3329,Harvey Tan,1,5,Genius 
8793,3329,Kenneth Lou,1,8,Wizard 
8794,3329,Jonathan Chia Guangrong,1,6,Master 
8795,3330,Jonathan Chia Guangrong,1,6,Master 
8796,3331,Gabriel Tham,1,8,Wizard 
8797,3332,Jonathan Chia Guangrong,1,6,Master 
8798,3333,Ang Yee Gary,1,4,Prodigy 
8799,3334,Zann Chua,1,6,Master 
8800,3334,Isaac Chan,1,8,Wizard 
8801,3334,Cassandra Tho,1,5,Genius 
8802,3334,HC Tang,1,8,Wizard 
8803,3334,Alex Chua Cheng En,1,4,Prodigy 
8804,3334,Yong Kah Hwee,1,6,Master 
8805,3334,Patrick Wee,1,2,Rookie 
8806,3335,Richard Woon Tian Jun,1,6,Master 
8807,3335,Getty Goh,1,3,Wonderkid 
8808,3335,Isaac Chan,1,8,Wizard 
8809,3335,Yeo Enk Loui,1,6,Master 
8810,3336,Alex Chua Cheng En,1,4,Prodigy 
8811,3336,Kenneth Lou,1,8,Wizard 
8812,3337,Tai Zhi,1,4,Prodigy 
8813,3337,Nicholes Wong,1,6,Master 
8814,3338,Tai Zhi,1,4,Prodigy 
8815,3339,Tai Zhi,1,4,Prodigy 
8816,3339,Nicholes Wong,1,6,Master 
8817,3340,Tai Zhi,1,4,Prodigy 
8818,3340,Hariz Arthur Maloy,1,9,God of Wisdom 
8819,3340,Jonathan Chia Guangrong,1,6,Master 
8820,3340,Richard Woon Tian Jun,1,6,Master 
8821,3340,Dawn Fiona,1,5,Genius 
8822,3341,Luke Ho,1,6,Master 
8823,3342,Richard Woon Tian Jun,1,6,Master 
8824,3342,Benny Tan,1,3,Wonderkid 
8825,3342,Dawn Fiona,1,5,Genius 
8826,3343,Yeo Enk Loui,1,6,Master 
8827,3344,Ivann Fok,1,2,Rookie 
8828,3344,Zann Chua,1,6,Master 
8829,3344,Jonathan Chia Guangrong,1,6,Master 
8830,3344,Nicholes Wong,1,6,Master 
8831,3345,Yeo Enk Loui,1,6,Master 
8832,3345,Gabriel Tham,1,8,Wizard 
8833,3346,Zann Chua,1,6,Master 
8834,3346,Hariz Arthur Maloy,1,9,God of Wisdom 
8835,3346,Richard Woon Tian Jun,1,6,Master 
8836,3347,Gabriel Tham,1,8,Wizard 
8837,3348,Yeo Enk Loui,1,6,Master 
8838,3348,Dawn Fiona,1,5,Genius 
8839,3349,Gabriel Tham,1,8,Wizard 
8840,3350,Nicholes Wong,1,6,Master 
8841,3350,Dawn Fiona,1,5,Genius 
8842,3351,Dawn Fiona,1,5,Genius 
8843,3351,Nicholes Wong,1,6,Master 
8844,3352,Dawn Fiona,1,5,Genius 
8845,3352,Nicholes Wong,1,6,Master 
8846,3353,Dawn Fiona,1,5,Genius 
8847,3353,Nicholes Wong,1,6,Master 
8848,3354,Devanshi Singh,1,3,Wonderkid 
8849,3354,Richard Woon Tian Jun,1,6,Master 
8850,3354,Charmaine Ng,1,6,Master 
8851,3355,Jonathan Chia Guangrong,1,6,Master 
8852,3355,JJavier,1,3,Wonderkid 
8853,3356,Dexter Tiah,1,3,Wonderkid 
8854,3357,Dexter Tiah,1,3,Wonderkid 
8855,3358,Benny Tan,1,3,Wonderkid 
8856,3359,Junus Eu,1,8,Wizard 
8857,3359,Dawn Fiona,1,5,Genius 
8858,3359,Nicholes Wong,1,6,Master 
8859,3360,Dawn Fiona,1,5,Genius 
8860,3360,Nicholes Wong,1,6,Master 
8861,3361,Dawn Fiona,1,5,Genius 
8862,3361,NNinjainvestor,1,1,Freshie 
8863,3362,Dawn Fiona,1,5,Genius 
8864,3362,Benny Tan,1,3,Wonderkid 
8865,3363,Dawn Fiona,1,5,Genius 
8866,3364,Dawn Fiona,1,5,Genius 
8867,3364,Nicholes Wong,1,6,Master 
8868,3365,Nicholes Wong,1,6,Master 
8869,3365,MCMichael Cheang,1,1,Freshie 
8870,3366,Ang Yee Gary,1,4,Prodigy 
8871,3367,Gabriel Tham,1,8,Wizard 
8872,3368,Elijah Lee,1,9,God of Wisdom 
8873,3368,Jonathan Chia Guangrong,1,6,Master 
8874,3369,Yiyang Chen,1,3,Wonderkid 
8875,3370,Jim Tay,1,2,Rookie 
8876,3370,Mic Mc,1,2,Rookie 
8877,3370,Nicholes Wong,1,6,Master 
8878,3371,Devanshi Singh,1,3,Wonderkid 
8879,3371,Luke Ho,1,6,Master 
8880,3372,Brandan Chen,1,6,Master 
8881,3372,Jeff Yeo,1,6,Master 
8882,3372,Nicholas Chan,1,5,Genius 
8883,3372,Good Day Every Day,1,6,Master 
8884,3372,Nicholes Wong,1,6,Master 
8885,3373,Loh Tat Tian,1,6,Master 
8886,3373,Kai Xin,1,3,Wonderkid 
8887,3373,Gabriel Tham,1,8,Wizard 
8888,3374,Nicholas Woon,1,4,Prodigy 
8889,3374,Kai Xin,1,3,Wonderkid 
8890,3374,Hariz Arthur Maloy,1,9,God of Wisdom 
8891,3374,Good Day Every Day,1,6,Master 
8892,3374,Nicholes Wong,1,6,Master 
8893,3375,Julie Tan,1,3,Wonderkid 
8894,3375,Siti Putri,1,5,Genius 
8895,3375,Daniel Ling,1,4,Prodigy 
8896,3375,Npm Adele,1,3,Wonderkid 
8897,3375,Kai Xin,1,3,Wonderkid 
8898,3375,Good Day Every Day,1,6,Master 
8899,3375,Teo See Hwa,1,3,Wonderkid 
8900,3376,Teo See Hwa,1,3,Wonderkid 
8901,3376,Png Cheng Xi Damien,1,4,Prodigy 
8902,3377,Kenichi Xi,1,6,Master 
8903,3377,Jonathan Chia Guangrong,1,6,Master 
8904,3377,Good Day Every Day,1,6,Master 
8905,3377,Jay Liu,1,6,Master 
8906,3377,Jeff Yeo,1,6,Master 
8907,3377,Yong Kah Hwee,1,6,Master 
8908,3377,Gabriel Tham,1,8,Wizard 
8909,3378,Ang Yee Gary,1,4,Prodigy 
8910,3378,Joyce Chan,1,3,Wonderkid 
8911,3379,HC Tang,1,8,Wizard 
8912,3380,Lok Yang Teng,1,6,Master 
8913,3381,Jonathan Chia Guangrong,1,6,Master 
8914,3381,Gabriel Tham,1,8,Wizard 
8915,3382,Tan Wei Ming,1,5,Genius 
8916,3382,Kenneth Lou,1,8,Wizard 
8917,3382,Siow Nan,1,6,Master 
8918,3382,Gavin Tan,1,3,Wonderkid 
8919,3383,Shinova Chan,1,3,Wonderkid 
8920,3383,Yong Kah Hwee,1,6,Master 
8921,3383,Lok Yang Teng,1,6,Master 
8922,3384,Junus Eu,1,8,Wizard 
8923,3384,Heng Kai Le,1,4,Prodigy 
8924,3384,Hariz Arthur Maloy,1,9,God of Wisdom 
8925,3385,Hariz Arthur Maloy,1,9,God of Wisdom 
8926,3385,Clarence Chua,1,7,Grand Master 
8927,3385,Siow Nan,1,6,Master 
8928,3386,Samuel Rhee,1,4,Prodigy 
8929,3386,Ashley Wong,1,4,Prodigy 
8930,3387,Junus Eu,1,8,Wizard 
8931,3387,Billy Ko,1,6,Master 
8932,3387,Ernest Yeam Wee Leong,1,5,Genius 
8933,3387,SWShaun Wq Lim,1,4,Prodigy 
8934,3387,Sandra Teo,1,6,Master 
8935,3387,Gabriel Tham,1,8,Wizard 
8936,3387,HC Tang,1,8,Wizard 
8937,3388,Vincent Tan Wen Bin,1,5,Genius 
8938,3389,Yong Kah Hwee,1,6,Master 
8939,3389,Tee Hon Eng,1,3,Wonderkid 
8940,3390,Gabriel Tham,1,8,Wizard 
8941,3391,SWShaun Wq Lim,1,4,Prodigy 
8942,3392,Kenneth Chan,1,4,Prodigy 
8943,3392,Gabriel Tham,1,8,Wizard 
8944,3393,Gabriel Tham,1,8,Wizard 
8945,3394,SWShaun Wq Lim,1,4,Prodigy 
8946,3394,Thu N,1,2,Rookie
8947,3395,Gabriel Tham,1,8,Wizard 
8948,3396,Gabriel Tham,1,8,Wizard 
